image_id,vehicle_id
000369.jpg,-1
000370.jpg,-1
000371.jpg,-1
000372.jpg,-1
000373.jpg,-1
000374.jpg,-1
000375.jpg,-1
000376.jpg,-1
000377.jpg,-1
000378.jpg,-1
000379.jpg,-1
000380.jpg,-1
000381.jpg,-1
000382.jpg,-1
000383.jpg,-1
000384.jpg,-1
000385.jpg,-1
000386.jpg,-1
000387.jpg,-1
000388.jpg,-1
000389.jpg,-1
000390.jpg,-1
000391.jpg,-1
000392.jpg,-1
000393.jpg,-1
000394.jpg,-1
000395.jpg,-1
000396.jpg,-1
000397.jpg,-1
000398.jpg,-1
000399.jpg,-1
000400.jpg,-1
000401.jpg,-1
000402.jpg,-1
000403.jpg,-1
000404.jpg,-1
000405.jpg,-1
000406.jpg,-1
000407.jpg,-1
000408.jpg,-1
000409.jpg,-1
000410.jpg,-1
000411.jpg,-1
000412.jpg,-1
000413.jpg,-1
000414.jpg,-1
000415.jpg,-1
000416.jpg,-1
000417.jpg,-1
000418.jpg,-1
000419.jpg,-1
000420.jpg,-1
000421.jpg,-1
000422.jpg,-1
000423.jpg,-1
000424.jpg,-1
000425.jpg,-1
000426.jpg,-1
000427.jpg,-1
000428.jpg,-1
000429.jpg,-1
000430.jpg,-1
000431.jpg,-1
000432.jpg,-1
000433.jpg,-1
000434.jpg,-1
000435.jpg,-1
000436.jpg,-1
000437.jpg,-1
000438.jpg,-1
000439.jpg,-1
000440.jpg,-1
000441.jpg,-1
000442.jpg,-1
000443.jpg,-1
000444.jpg,-1
000445.jpg,-1
000446.jpg,-1
000447.jpg,-1
000448.jpg,-1
000449.jpg,-1
000450.jpg,-1
000451.jpg,-1
000452.jpg,-1
000453.jpg,-1
000454.jpg,-1
000455.jpg,-1
000456.jpg,-1
000457.jpg,-1
000458.jpg,-1
000459.jpg,-1
000460.jpg,-1
000461.jpg,-1
000462.jpg,-1
000463.jpg,-1
000464.jpg,-1
000465.jpg,-1
000466.jpg,-1
000467.jpg,-1
000468.jpg,-1
000469.jpg,-1
000470.jpg,-1
000471.jpg,-1
000472.jpg,-1
000473.jpg,-1
000474.jpg,-1
000475.jpg,-1
000476.jpg,-1
000477.jpg,-1
000478.jpg,-1
000479.jpg,-1
000480.jpg,-1
000481.jpg,-1
000482.jpg,-1
000483.jpg,-1
000484.jpg,-1
000485.jpg,-1
000486.jpg,-1
000487.jpg,-1
000488.jpg,-1
000489.jpg,-1
000490.jpg,-1
000491.jpg,-1
000492.jpg,-1
000493.jpg,-1
000494.jpg,-1
000495.jpg,-1
000496.jpg,-1
000497.jpg,-1
000498.jpg,-1
000499.jpg,-1
000500.jpg,-1
000501.jpg,-1
000502.jpg,-1
000503.jpg,-1
000504.jpg,-1
000505.jpg,-1
000506.jpg,-1
000507.jpg,-1
000508.jpg,-1
000509.jpg,-1
000510.jpg,-1
000511.jpg,-1
000512.jpg,-1
000513.jpg,-1
000514.jpg,-1
000515.jpg,-1
000516.jpg,-1
000517.jpg,-1
000518.jpg,-1
000519.jpg,-1
000520.jpg,-1
000521.jpg,-1
000522.jpg,-1
000523.jpg,-1
000524.jpg,-1
000525.jpg,-1
000526.jpg,-1
000527.jpg,-1
000528.jpg,-1
000529.jpg,-1
000530.jpg,-1
000531.jpg,-1
000532.jpg,-1
000533.jpg,-1
000534.jpg,-1
000535.jpg,-1
000536.jpg,-1
000537.jpg,-1
000538.jpg,-1
000539.jpg,-1
000540.jpg,-1
000541.jpg,-1
000542.jpg,-1
000543.jpg,-1
000544.jpg,-1
000545.jpg,-1
000546.jpg,-1
000547.jpg,-1
000548.jpg,-1
000549.jpg,-1
000550.jpg,-1
000551.jpg,-1
000552.jpg,-1
000553.jpg,-1
000554.jpg,-1
000555.jpg,-1
000556.jpg,-1
000557.jpg,-1
000558.jpg,-1
000559.jpg,-1
000560.jpg,-1
000561.jpg,-1
000562.jpg,-1
000563.jpg,-1
000564.jpg,-1
000565.jpg,-1
000566.jpg,-1
000567.jpg,-1
000568.jpg,-1
000569.jpg,-1
000570.jpg,-1
000571.jpg,-1
000572.jpg,-1
000573.jpg,-1
000574.jpg,-1
000575.jpg,-1
000576.jpg,-1
000577.jpg,-1
000578.jpg,-1
000579.jpg,-1
000580.jpg,-1
000581.jpg,-1
000582.jpg,-1
000583.jpg,-1
000584.jpg,-1
000585.jpg,-1
000586.jpg,-1
000587.jpg,-1
000588.jpg,-1
000589.jpg,-1
000590.jpg,-1
000591.jpg,-1
000592.jpg,-1
000593.jpg,-1
000594.jpg,-1
000595.jpg,-1
000596.jpg,-1
000597.jpg,-1
000598.jpg,-1
000599.jpg,-1
000600.jpg,-1
000601.jpg,-1
000602.jpg,-1
000603.jpg,-1
000604.jpg,-1
000605.jpg,-1
000606.jpg,-1
000607.jpg,-1
000608.jpg,-1
000609.jpg,-1
000610.jpg,-1
000611.jpg,-1
000612.jpg,-1
000613.jpg,-1
000614.jpg,-1
000615.jpg,-1
000616.jpg,-1
000617.jpg,-1
000618.jpg,-1
000619.jpg,-1
000620.jpg,-1
000621.jpg,-1
000622.jpg,-1
000623.jpg,-1
000624.jpg,-1
000625.jpg,-1
000626.jpg,-1
000627.jpg,-1
000628.jpg,-1
000629.jpg,-1
000630.jpg,-1
000631.jpg,-1
000632.jpg,-1
000633.jpg,-1
000634.jpg,-1
000635.jpg,-1
000636.jpg,-1
000637.jpg,-1
000638.jpg,-1
000639.jpg,-1
000640.jpg,-1
000641.jpg,-1
000642.jpg,-1
000643.jpg,-1
000644.jpg,-1
000645.jpg,-1
000646.jpg,-1
000647.jpg,-1
000648.jpg,-1
000649.jpg,-1
000650.jpg,-1
000651.jpg,-1
000652.jpg,-1
000653.jpg,-1
000654.jpg,-1
000655.jpg,-1
000656.jpg,-1
000657.jpg,-1
000658.jpg,-1
000659.jpg,-1
000660.jpg,-1
000661.jpg,-1
000662.jpg,-1
000663.jpg,-1
000664.jpg,-1
000665.jpg,-1
000666.jpg,-1
000667.jpg,-1
000668.jpg,-1
000669.jpg,-1
000670.jpg,-1
000671.jpg,-1
000672.jpg,-1
000673.jpg,-1
000674.jpg,-1
000675.jpg,-1
000676.jpg,-1
000677.jpg,-1
000678.jpg,-1
000679.jpg,-1
000680.jpg,-1
000681.jpg,-1
000682.jpg,-1
000683.jpg,-1
000684.jpg,-1
000685.jpg,-1
000686.jpg,-1
000687.jpg,-1
000688.jpg,-1
000689.jpg,-1
000690.jpg,-1
000691.jpg,-1
000692.jpg,-1
000693.jpg,-1
000694.jpg,-1
000695.jpg,-1
000696.jpg,-1
000697.jpg,-1
000698.jpg,-1
000699.jpg,-1
000700.jpg,-1
000701.jpg,-1
000702.jpg,-1
000703.jpg,-1
000704.jpg,-1
000705.jpg,-1
000706.jpg,-1
000707.jpg,-1
000708.jpg,-1
000709.jpg,-1
000710.jpg,-1
000711.jpg,-1
000712.jpg,-1
000713.jpg,-1
000714.jpg,-1
000715.jpg,-1
000716.jpg,-1
000717.jpg,-1
000718.jpg,-1
000719.jpg,-1
000720.jpg,-1
000721.jpg,-1
000722.jpg,-1
000723.jpg,-1
000724.jpg,-1
000725.jpg,-1
000726.jpg,-1
000727.jpg,-1
000728.jpg,-1
000729.jpg,-1
000730.jpg,-1
000731.jpg,-1
000732.jpg,-1
000733.jpg,-1
000734.jpg,-1
000735.jpg,-1
000736.jpg,-1
000737.jpg,-1
000738.jpg,-1
000739.jpg,-1
000740.jpg,-1
000741.jpg,-1
000742.jpg,-1
000743.jpg,-1
000744.jpg,-1
000745.jpg,-1
000746.jpg,-1
000747.jpg,-1
000748.jpg,-1
000749.jpg,-1
000750.jpg,-1
000751.jpg,-1
000752.jpg,-1
000753.jpg,-1
000754.jpg,-1
000755.jpg,-1
000756.jpg,-1
000757.jpg,-1
000758.jpg,-1
000759.jpg,-1
000760.jpg,-1
000761.jpg,-1
000762.jpg,-1
000763.jpg,-1
000764.jpg,-1
000765.jpg,-1
000766.jpg,-1
000767.jpg,-1
000768.jpg,-1
000769.jpg,-1
000770.jpg,-1
000771.jpg,-1
000772.jpg,-1
000773.jpg,-1
000774.jpg,-1
000775.jpg,-1
000776.jpg,-1
000777.jpg,-1
000778.jpg,-1
000779.jpg,-1
000780.jpg,-1
000781.jpg,-1
000782.jpg,-1
000783.jpg,-1
000784.jpg,-1
000785.jpg,-1
000786.jpg,-1
000787.jpg,-1
000788.jpg,-1
000789.jpg,-1
000790.jpg,-1
000791.jpg,-1
000792.jpg,-1
000793.jpg,-1
000794.jpg,-1
000795.jpg,-1
000796.jpg,-1
000797.jpg,-1
000798.jpg,-1
000799.jpg,-1
000800.jpg,-1
000801.jpg,-1
000802.jpg,-1
000803.jpg,-1
000804.jpg,-1
000805.jpg,-1
000806.jpg,-1
000807.jpg,-1
000808.jpg,-1
000809.jpg,-1
000810.jpg,-1
000811.jpg,-1
000812.jpg,-1
000813.jpg,-1
000814.jpg,-1
000815.jpg,-1
000816.jpg,-1
000817.jpg,-1
000818.jpg,-1
000819.jpg,-1
000820.jpg,-1
000821.jpg,-1
000822.jpg,-1
000823.jpg,-1
000824.jpg,-1
000825.jpg,-1
000826.jpg,-1
000827.jpg,-1
000828.jpg,-1
000829.jpg,-1
000830.jpg,-1
000831.jpg,-1
000832.jpg,-1
000833.jpg,-1
000834.jpg,-1
000835.jpg,-1
000836.jpg,-1
000837.jpg,-1
000838.jpg,-1
000839.jpg,-1
000840.jpg,-1
000841.jpg,-1
000842.jpg,-1
000843.jpg,-1
000844.jpg,-1
000845.jpg,-1
000846.jpg,-1
000847.jpg,-1
000848.jpg,-1
000849.jpg,-1
000850.jpg,-1
000851.jpg,-1
000852.jpg,-1
000853.jpg,-1
000854.jpg,-1
000855.jpg,-1
000856.jpg,-1
000857.jpg,-1
000858.jpg,-1
000859.jpg,-1
000860.jpg,-1
000861.jpg,-1
000862.jpg,-1
000863.jpg,-1
000864.jpg,-1
000865.jpg,-1
000866.jpg,-1
000867.jpg,-1
000868.jpg,-1
000869.jpg,-1
000870.jpg,-1
000871.jpg,-1
000872.jpg,-1
000873.jpg,-1
000874.jpg,-1
000875.jpg,-1
000876.jpg,-1
000877.jpg,-1
000878.jpg,-1
000879.jpg,-1
000880.jpg,-1
000881.jpg,-1
000882.jpg,-1
000883.jpg,-1
000884.jpg,-1
000885.jpg,-1
000886.jpg,-1
000887.jpg,-1
000888.jpg,-1
000889.jpg,-1
000890.jpg,-1
000891.jpg,-1
000892.jpg,-1
000893.jpg,-1
000894.jpg,-1
000895.jpg,-1
000896.jpg,-1
000897.jpg,-1
000898.jpg,-1
000899.jpg,-1
000900.jpg,-1
000901.jpg,-1
000902.jpg,-1
000903.jpg,-1
000904.jpg,-1
000905.jpg,-1
000906.jpg,-1
000907.jpg,-1
000908.jpg,-1
000909.jpg,-1
000910.jpg,-1
000911.jpg,-1
000912.jpg,-1
000913.jpg,-1
000914.jpg,-1
000915.jpg,-1
000916.jpg,-1
000917.jpg,-1
000918.jpg,-1
000919.jpg,-1
000920.jpg,-1
000921.jpg,-1
000922.jpg,-1
000923.jpg,-1
000924.jpg,-1
000925.jpg,-1
000926.jpg,-1
000927.jpg,-1
000928.jpg,-1
000929.jpg,-1
000930.jpg,-1
000931.jpg,-1
000932.jpg,-1
000933.jpg,-1
000934.jpg,-1
000935.jpg,-1
000936.jpg,-1
000937.jpg,-1
000938.jpg,-1
000939.jpg,-1
000940.jpg,-1
000941.jpg,-1
000942.jpg,-1
000943.jpg,-1
000944.jpg,-1
000945.jpg,-1
000946.jpg,-1
000947.jpg,-1
000948.jpg,-1
000949.jpg,-1
000950.jpg,-1
000951.jpg,-1
000952.jpg,-1
000953.jpg,-1
000954.jpg,-1
000955.jpg,-1
000956.jpg,-1
000957.jpg,-1
000958.jpg,-1
000959.jpg,-1
000960.jpg,-1
000961.jpg,-1
000962.jpg,-1
000963.jpg,-1
000964.jpg,-1
000965.jpg,-1
000966.jpg,-1
000967.jpg,-1
000968.jpg,-1
000969.jpg,-1
000970.jpg,-1
000971.jpg,-1
000972.jpg,-1
000973.jpg,-1
000974.jpg,-1
000975.jpg,-1
000976.jpg,-1
000977.jpg,-1
000978.jpg,-1
000979.jpg,-1
000980.jpg,-1
000981.jpg,-1
000982.jpg,-1
000983.jpg,-1
000984.jpg,-1
000985.jpg,-1
000986.jpg,-1
000987.jpg,-1
000988.jpg,-1
000989.jpg,-1
000990.jpg,-1
000991.jpg,-1
000992.jpg,-1
000993.jpg,-1
000994.jpg,-1
000995.jpg,-1
000996.jpg,-1
000997.jpg,-1
000998.jpg,-1
000999.jpg,-1
001000.jpg,-1
001001.jpg,-1
001002.jpg,-1
001003.jpg,-1
001004.jpg,-1
001005.jpg,-1
001006.jpg,-1
001007.jpg,-1
001008.jpg,-1
001009.jpg,-1
001010.jpg,-1
001011.jpg,-1
001012.jpg,-1
001013.jpg,-1
001014.jpg,-1
001015.jpg,-1
001016.jpg,-1
001017.jpg,-1
001018.jpg,-1
001019.jpg,-1
001020.jpg,-1
001021.jpg,-1
001022.jpg,-1
001023.jpg,-1
001024.jpg,-1
001025.jpg,-1
001026.jpg,-1
001027.jpg,-1
001028.jpg,-1
001029.jpg,-1
001030.jpg,-1
001031.jpg,-1
001032.jpg,-1
001033.jpg,-1
001034.jpg,-1
001035.jpg,-1
001036.jpg,-1
001037.jpg,-1
001038.jpg,-1
001039.jpg,-1
001040.jpg,-1
001041.jpg,-1
001042.jpg,-1
001043.jpg,-1
001044.jpg,-1
001045.jpg,-1
001046.jpg,-1
001047.jpg,-1
001048.jpg,-1
001049.jpg,-1
001050.jpg,-1
001051.jpg,-1
001052.jpg,-1
