image_name,label,score
000142.jpg,3,0.9991364
000143.jpg,1,0.99968815
000144.jpg,1,0.9999989
000145.jpg,1,0.99999905
000146.jpg,1,0.46283844
000147.jpg,3,0.81462663
000148.jpg,1,1
000149.jpg,1,0.99951875
000150.jpg,1,0.99998975
000151.jpg,1,0.995272
000152.jpg,1,1
000153.jpg,1,0.99996877
000154.jpg,1,1
000155.jpg,1,0.9078889
000156.jpg,3,0.97316223
000157.jpg,3,0.79793435
000158.jpg,3,0.9766248
000159.jpg,1,0.9999212
000160.jpg,1,0.96078414
000161.jpg,1,0.86991113
000162.jpg,1,0.9999683
000163.jpg,3,0.98608893
000164.jpg,3,0.99556196
000165.jpg,1,0.9996859
000166.jpg,1,0.9999989
000167.jpg,3,0.99638724
000168.jpg,1,0.999949
000169.jpg,1,1
000170.jpg,1,0.9999912
000171.jpg,1,1
000172.jpg,1,0.9999995
000173.jpg,1,0.9999994
000174.jpg,1,0.9999399
000175.jpg,1,0.55694824
000176.jpg,1,0.7991768
000177.jpg,1,0.99999464
000178.jpg,1,0.9972529
000179.jpg,1,0.99976414
000180.jpg,1,0.9999987
000181.jpg,1,1
000182.jpg,1,1
000183.jpg,1,0.9999727
000184.jpg,1,0.9999242
000185.jpg,3,0.9981388
000186.jpg,1,0.5646247
000187.jpg,1,0.9999995
000188.jpg,1,0.9999925
000189.jpg,1,0.9999453
000190.jpg,1,0.69323295
000191.jpg,1,1
000192.jpg,1,0.99999034
000193.jpg,1,0.9983948
000194.jpg,1,0.9999918
000195.jpg,1,0.99995494
000196.jpg,1,0.99999964
000197.jpg,1,0.99999964
000198.jpg,1,0.9988226
000199.jpg,1,0.9999999
000200.jpg,1,0.9999683
000201.jpg,1,0.99997175
000202.jpg,1,0.99408
000203.jpg,1,1
000204.jpg,1,0.9995435
000205.jpg,1,0.9999988
000206.jpg,1,1
000207.jpg,1,1
000208.jpg,1,0.9999958
000209.jpg,1,0.9996867
000210.jpg,1,1
000211.jpg,1,0.76963574
000212.jpg,1,0.99492186
000213.jpg,1,0.99997735
000214.jpg,1,1
000215.jpg,1,0.99969864
000216.jpg,3,0.9877415
000217.jpg,1,0.99996865
000218.jpg,1,0.99999976
000219.jpg,1,0.760554
000220.jpg,1,0.9999964
000221.jpg,1,0.9912032
000222.jpg,3,0.98985004
000223.jpg,1,0.99999905
000224.jpg,1,0.999998
000225.jpg,1,1
000226.jpg,3,0.9844518
000227.jpg,1,0.9991824
000228.jpg,1,0.9891222
000229.jpg,1,0.99603266
000230.jpg,1,0.99978393
000231.jpg,1,0.99999964
000232.jpg,1,0.993874
000233.jpg,1,0.99999654
000234.jpg,1,0.99999845
000235.jpg,1,0.9916903
000236.jpg,1,1
000237.jpg,1,1
000238.jpg,1,0.33792222
000239.jpg,1,0.99979395
000240.jpg,1,0.999931
000241.jpg,1,0.98903733
000242.jpg,3,0.39414987
000243.jpg,1,1
000244.jpg,1,0.9999994
000245.jpg,1,0.999998
000246.jpg,1,0.9999938
000247.jpg,1,0.9999763
000248.jpg,1,0.973053
000249.jpg,1,0.9999999
000250.jpg,3,0.50088114
000251.jpg,3,0.9879529
000252.jpg,1,0.99999726
000253.jpg,1,0.99999964
000254.jpg,1,0.7817725
000255.jpg,1,0.9995902
000256.jpg,1,0.9999864
000257.jpg,1,1
000258.jpg,1,0.9859831
000259.jpg,1,1
000260.jpg,1,0.99911946
000261.jpg,1,0.9997398
000262.jpg,1,0.99988484
000263.jpg,1,0.49157164
000264.jpg,1,0.99998724
000265.jpg,1,0.9999999
000266.jpg,3,0.99747294
000267.jpg,1,0.99996436
000268.jpg,1,0.96094775
000269.jpg,1,0.99936384
000270.jpg,1,1
000271.jpg,1,0.9999567
000272.jpg,1,0.6423463
000273.jpg,1,0.9881925
000274.jpg,1,0.998458
000275.jpg,1,0.99999976
000276.jpg,1,0.9999995
000277.jpg,1,0.9999999
000278.jpg,3,0.9891166
000279.jpg,1,0.9999449
000280.jpg,1,0.9999875
000281.jpg,1,1
000282.jpg,1,0.9787107
000283.jpg,1,0.9054862
000284.jpg,3,0.5616473
000285.jpg,1,0.9998704
000286.jpg,1,1
000287.jpg,1,0.9999999
000288.jpg,3,0.94264776
000289.jpg,1,1
000290.jpg,3,0.73170805
000291.jpg,3,0.9346732
000292.jpg,3,0.46574813
000293.jpg,1,0.9956566
000294.jpg,3,0.9913123
000295.jpg,3,0.9643905
000296.jpg,1,0.9418086
000297.jpg,1,0.99982136
000298.jpg,1,0.98568255
000299.jpg,3,0.9984829
000300.jpg,1,0.99994385
000301.jpg,1,0.99791676
000302.jpg,1,1
000303.jpg,1,0.99999714
000304.jpg,1,0.99984694
000305.jpg,3,0.96949613
000306.jpg,1,0.86943966
000307.jpg,1,0.99745375
000308.jpg,1,0.9532791
000309.jpg,1,0.999977
000310.jpg,1,1
000311.jpg,1,0.99699795
000312.jpg,1,0.99999964
000313.jpg,1,0.9999846
000314.jpg,1,0.99073
000315.jpg,1,0.9955373
000316.jpg,1,1
000317.jpg,1,0.99993336
000318.jpg,1,1
000319.jpg,1,0.88240963
000320.jpg,1,0.99999475
000321.jpg,1,1
000322.jpg,1,0.99744993
000323.jpg,1,0.99990606
000324.jpg,1,0.99999976
000325.jpg,1,1
000326.jpg,1,0.9862331
000327.jpg,1,0.99965024
000328.jpg,1,0.676353
000329.jpg,1,0.9995666
000330.jpg,1,0.99990845
000331.jpg,1,0.97593236
000332.jpg,1,1
000333.jpg,1,0.9999248
000334.jpg,1,0.47862446
000335.jpg,3,0.90478194
000336.jpg,1,0.9999995
000337.jpg,1,1
000338.jpg,1,0.9999995
000339.jpg,1,0.9980908
000340.jpg,1,0.99999547
000341.jpg,1,0.99436545
000342.jpg,1,0.9540866
000343.jpg,1,1
000344.jpg,1,1
000345.jpg,1,0.9999999
000346.jpg,1,0.99999905
000347.jpg,1,0.9999876
000348.jpg,1,0.6741521
000349.jpg,3,0.99205947
000350.jpg,1,0.98769844
000351.jpg,1,0.9999993
000352.jpg,3,0.93811965
000353.jpg,1,0.99999976
000354.jpg,1,0.99999666
000355.jpg,1,0.999995
000356.jpg,1,0.9999994
000357.jpg,1,0.99963653
000358.jpg,1,0.9996724
000359.jpg,1,1
000360.jpg,1,0.99998677
000361.jpg,1,0.9999938
000362.jpg,1,1
000363.jpg,1,0.99999547
000364.jpg,1,0.9999963
000365.jpg,1,0.99634403
000366.jpg,1,0.9983364
000367.jpg,1,0.99990344
000368.jpg,1,0.99999976
000369.jpg,1,0.98930115
000370.jpg,1,0.99999976
000371.jpg,1,0.7959694
000372.jpg,1,0.9987515
000373.jpg,1,0.7804231
000374.jpg,1,0.5637294
000375.jpg,1,1
000376.jpg,1,0.9998417
000377.jpg,1,0.9999987
000378.jpg,1,0.99917287
000379.jpg,1,0.99995327
000380.jpg,1,0.99956506
000381.jpg,1,0.99999976
000382.jpg,1,0.9999964
000383.jpg,3,0.8300582
000384.jpg,1,0.9999579
000385.jpg,3,0.98789984
000386.jpg,1,1
000387.jpg,1,0.99994767
000388.jpg,1,0.9999963
000389.jpg,1,0.99998665
000390.jpg,1,0.9996014
000391.jpg,1,0.99999774
000392.jpg,1,0.99985886
000393.jpg,1,0.99999964
000394.jpg,1,0.9999995
000395.jpg,1,0.9924508
000396.jpg,1,0.9999813
000397.jpg,1,0.9955384
000398.jpg,1,1
000399.jpg,0,0.97899014
000400.jpg,1,0.9999957
000401.jpg,1,0.9853828
000402.jpg,1,1
000403.jpg,1,1
000404.jpg,3,0.998926
000405.jpg,1,1
000406.jpg,1,0.99999845
000407.jpg,1,0.5724388
000408.jpg,1,0.9999999
000409.jpg,1,1
000410.jpg,1,0.9999616
000411.jpg,1,0.5629836
000412.jpg,1,0.99999845
000413.jpg,1,0.9999994
000414.jpg,3,0.9054721
000415.jpg,3,0.57776946
000416.jpg,1,0.9841388
000417.jpg,1,1
000418.jpg,4,0.9975358
000419.jpg,3,0.9998584
000420.jpg,1,0.99995446
000421.jpg,3,0.6694846
000422.jpg,1,0.9999951
000423.jpg,1,0.9999995
000424.jpg,1,0.9999778
000425.jpg,1,0.9999987
000426.jpg,1,1
000427.jpg,1,0.99954456
000428.jpg,1,0.99999976
000429.jpg,1,1
000430.jpg,0,0.9743027
000431.jpg,1,0.8706763
000432.jpg,1,1
000433.jpg,1,0.39842913
000434.jpg,1,1
000435.jpg,1,0.99999964
000436.jpg,1,1
000437.jpg,1,1
000438.jpg,1,1
000439.jpg,1,0.9356727
000440.jpg,1,1
000441.jpg,1,0.9376328
000442.jpg,1,0.98735356
000443.jpg,3,0.96184105
000444.jpg,3,0.9821567
000445.jpg,1,0.9573489
000446.jpg,1,1
000447.jpg,1,0.9971763
000448.jpg,1,0.9999938
000449.jpg,1,0.9979327
000450.jpg,1,0.99562645
000451.jpg,1,0.9968426
000452.jpg,1,0.9999845
000453.jpg,1,0.9997038
000454.jpg,1,0.99996996
000455.jpg,1,0.9985347
000456.jpg,1,0.9985079
000457.jpg,1,0.99999905
000458.jpg,1,0.99978715
000459.jpg,3,0.99953747
000460.jpg,1,0.95015407
000461.jpg,3,0.7999971
000462.jpg,3,0.8982011
000463.jpg,3,0.9958668
000464.jpg,1,0.99991655
000465.jpg,1,0.99999905
000466.jpg,1,0.9999987
000467.jpg,1,0.99999547
000468.jpg,1,0.9977604
000469.jpg,3,0.981795
000470.jpg,1,0.9999907
000471.jpg,1,1
000472.jpg,1,0.9999919
000473.jpg,1,0.9999907
000474.jpg,1,0.9987036
000475.jpg,1,1
000476.jpg,1,1
000477.jpg,1,0.8667015
000478.jpg,1,1
000479.jpg,1,0.99999654
000480.jpg,1,0.99996305
000481.jpg,1,0.9999994
000482.jpg,1,0.9997248
000483.jpg,1,1
000484.jpg,3,0.63678616
000485.jpg,1,0.9999999
000486.jpg,1,0.99987876
000487.jpg,1,0.99996316
000488.jpg,1,0.9999993
000489.jpg,1,0.9999999
000490.jpg,3,0.5792828
000491.jpg,1,0.99999976
000492.jpg,1,0.99870276
000493.jpg,1,0.99997413
000494.jpg,3,0.9618333
000495.jpg,1,0.99999905
000496.jpg,3,0.7575161
000497.jpg,1,0.9999614
000498.jpg,1,0.8508832
000499.jpg,1,0.9999999
000500.jpg,1,0.9999995
000501.jpg,1,0.97938466
000502.jpg,4,0.7729785
000503.jpg,1,1
000504.jpg,1,1
000505.jpg,1,1
000506.jpg,1,1
000507.jpg,1,0.9999999
000508.jpg,1,1
000509.jpg,1,0.99993837
000510.jpg,3,0.730401
000511.jpg,1,0.45862725
000512.jpg,1,0.998102
000513.jpg,1,1
000514.jpg,1,0.9422396
000515.jpg,1,0.99998426
000516.jpg,1,0.99996686
000517.jpg,1,0.99992776
000518.jpg,3,0.993601
000519.jpg,1,0.99998903
000520.jpg,1,0.993982
000521.jpg,1,0.9999999
000522.jpg,3,0.47281906
000523.jpg,1,0.9930287
000524.jpg,1,0.99999976
000525.jpg,1,0.9999962
000526.jpg,1,0.99912983
000527.jpg,1,0.9900602
000528.jpg,1,0.9999995
000529.jpg,1,0.9999758
000530.jpg,1,1
000531.jpg,1,0.9999993
000532.jpg,3,0.9991086
000533.jpg,1,0.9970687
000534.jpg,1,0.9999809
000535.jpg,3,0.9929675
000536.jpg,1,0.99915314
000537.jpg,3,0.98579466
000538.jpg,1,0.99999416
000539.jpg,1,0.9131482
000540.jpg,1,1
000541.jpg,1,0.9999417
000542.jpg,1,0.9999999
000543.jpg,1,0.99984956
000544.jpg,3,0.89413375
000545.jpg,1,1
000546.jpg,1,1
000547.jpg,1,0.9995819
000548.jpg,1,0.99704
000549.jpg,1,0.99999475
000550.jpg,1,0.9993943
000551.jpg,1,0.99836975
000552.jpg,0,0.9998801
000553.jpg,1,1
000554.jpg,3,0.96751136
000555.jpg,1,0.9823194
000556.jpg,1,0.99333405
000557.jpg,1,0.99822515
000558.jpg,1,1
000559.jpg,1,0.99748564
000560.jpg,1,0.9567968
000561.jpg,1,0.99999976
000562.jpg,1,1
000563.jpg,1,1
000564.jpg,1,0.99999607
000565.jpg,1,0.9998312
000566.jpg,1,1
000567.jpg,1,0.99866736
000568.jpg,1,0.99985933
000569.jpg,1,1
000570.jpg,1,0.9999989
000571.jpg,1,0.9999987
000572.jpg,3,0.9949242
000573.jpg,1,0.9994246
000574.jpg,1,0.99980193
000575.jpg,1,1
000576.jpg,1,0.9967344
000577.jpg,1,0.9651006
000578.jpg,1,1
000579.jpg,1,0.9998399
000580.jpg,1,0.9988287
000581.jpg,1,1
000582.jpg,1,0.9999925
000583.jpg,1,0.9862753
000584.jpg,1,0.9999995
000585.jpg,1,1
000586.jpg,1,0.9999938
000587.jpg,1,0.9999989
000588.jpg,1,0.96698797
000589.jpg,1,0.9999863
000590.jpg,1,1
000591.jpg,1,0.99999976
000592.jpg,1,1
000593.jpg,1,0.991213
000594.jpg,1,0.9798749
000595.jpg,1,0.99999523
000596.jpg,1,0.998857
000597.jpg,1,0.9997265
000598.jpg,1,0.99966145
000599.jpg,1,1
000600.jpg,1,0.9998876
000601.jpg,1,0.9999993
000602.jpg,1,1
000603.jpg,1,0.9992073
000604.jpg,1,0.9999064
000605.jpg,1,0.9272802
000606.jpg,1,0.99999976
000607.jpg,1,1
000608.jpg,1,0.9991875
000609.jpg,1,0.99999964
000610.jpg,1,1
000611.jpg,1,0.99027133
000612.jpg,1,0.96859354
000613.jpg,4,0.9862277
000614.jpg,1,0.99999666
000615.jpg,1,0.95697755
000616.jpg,1,0.9972422
000617.jpg,1,0.998345
000618.jpg,1,0.7492544
000619.jpg,3,0.97330207
000620.jpg,3,0.9847143
000621.jpg,1,0.9999933
000622.jpg,1,0.99915755
000623.jpg,1,0.9997415
000624.jpg,3,0.9964205
000625.jpg,1,0.9999999
000626.jpg,1,0.9999858
000627.jpg,1,0.99999976
000628.jpg,1,0.9999343
000629.jpg,3,0.9938285
000630.jpg,1,1
000631.jpg,1,0.99999344
000632.jpg,1,0.8127554
000633.jpg,1,1
000634.jpg,1,0.99996793
000635.jpg,1,0.9999752
000636.jpg,3,0.9993394
000637.jpg,1,0.9893072
000638.jpg,1,0.99999475
000639.jpg,1,0.99999785
000640.jpg,3,0.76822925
000641.jpg,1,0.99988925
000642.jpg,1,0.99988234
000643.jpg,1,1
000644.jpg,1,0.97552955
000645.jpg,1,0.9989041
000646.jpg,1,0.99999726
000647.jpg,0,0.8344829
000648.jpg,1,0.99850935
000649.jpg,1,0.99999833
000650.jpg,3,0.720287
000651.jpg,3,0.99880207
000652.jpg,1,0.9999832
000653.jpg,1,0.9837474
000654.jpg,3,0.9991037
000655.jpg,1,0.98809123
000656.jpg,1,0.99999845
000657.jpg,1,1
000658.jpg,3,0.99636734
000659.jpg,1,0.99999106
000660.jpg,3,0.8089954
000661.jpg,1,1
000662.jpg,1,0.9999981
000663.jpg,1,0.73060924
000664.jpg,1,0.99991035
000665.jpg,1,0.9830707
000666.jpg,1,0.9999229
000667.jpg,3,0.70921975
000668.jpg,1,0.9999831
000669.jpg,1,0.8285565
000670.jpg,3,0.47774294
000671.jpg,1,0.99741
000672.jpg,1,0.99999535
000673.jpg,1,0.9999999
000674.jpg,1,0.99245304
000675.jpg,1,1
000676.jpg,1,0.9999665
000677.jpg,1,0.99783343
000678.jpg,1,0.99684983
000679.jpg,1,1
000680.jpg,1,0.9999093
000681.jpg,1,0.99998474
000682.jpg,1,0.4405596
000683.jpg,1,1
000684.jpg,1,0.9996605
000685.jpg,1,0.99990904
000686.jpg,1,1
000687.jpg,1,0.9999056
000688.jpg,1,0.9999976
000689.jpg,1,0.9999944
000690.jpg,1,0.99964356
000691.jpg,1,1
000692.jpg,1,0.99854016
000693.jpg,1,0.9998883
000694.jpg,1,0.9999999
000695.jpg,1,1
000696.jpg,1,0.99999905
000697.jpg,4,0.9087507
000698.jpg,1,0.9999988
000699.jpg,1,0.9999831
000700.jpg,0,0.9928519
000701.jpg,1,0.9999981
000702.jpg,1,0.6263397
000703.jpg,1,0.999995
000704.jpg,1,1
000705.jpg,1,0.9997286
000706.jpg,1,0.99674726
000707.jpg,1,0.9999993
000708.jpg,1,0.99959165
000709.jpg,3,0.97852486
000710.jpg,3,0.41641638
000711.jpg,1,0.88054186
000712.jpg,3,0.99958056
000713.jpg,1,0.9992495
000714.jpg,1,1
000715.jpg,1,0.9999876
000716.jpg,1,0.94989204
000717.jpg,1,0.9999927
000718.jpg,1,0.9973126
000719.jpg,1,0.9999695
000720.jpg,3,0.86465627
000721.jpg,2,0.7999185
000722.jpg,1,0.96392286
000723.jpg,1,0.9999999
000724.jpg,1,0.9999641
000725.jpg,1,0.99999964
000726.jpg,1,1
000727.jpg,1,1
000728.jpg,1,0.9999981
000729.jpg,1,0.9999895
000730.jpg,1,0.99991906
000731.jpg,1,1
000732.jpg,3,0.5063618
000733.jpg,1,0.9998473
000734.jpg,1,1
000735.jpg,1,0.99997187
000736.jpg,1,0.99951947
000737.jpg,1,0.9999999
000738.jpg,1,0.99999976
000739.jpg,1,0.8604938
000740.jpg,1,1
000741.jpg,1,0.9999708
000742.jpg,1,1
000743.jpg,1,0.9999975
000744.jpg,1,1
000745.jpg,1,0.999966
000746.jpg,1,0.5915166
000747.jpg,1,1
000748.jpg,3,0.99281037
000749.jpg,1,0.99997807
000750.jpg,1,0.9972951
000751.jpg,1,0.9999739
000752.jpg,1,0.9994404
000753.jpg,1,0.9992144
000754.jpg,1,0.99437296
000755.jpg,1,0.99999905
000756.jpg,1,0.8263627
000757.jpg,1,1
000758.jpg,1,0.99999464
000759.jpg,1,0.99336547
000760.jpg,1,0.9995276
000761.jpg,1,1
000762.jpg,1,0.99955314
000763.jpg,1,0.999979
000764.jpg,1,0.9999596
000765.jpg,1,0.99999964
000766.jpg,1,0.9782219
000767.jpg,1,0.99999964
000768.jpg,3,0.9928947
000769.jpg,1,0.989078
000770.jpg,1,0.63689685
000771.jpg,1,0.9994885
000772.jpg,3,0.99848723
000773.jpg,1,1
000774.jpg,5,0.5458267
000775.jpg,1,0.99999905
000776.jpg,1,1
000777.jpg,1,0.93568546
000778.jpg,3,0.44546252
000779.jpg,1,0.9999914
000780.jpg,1,0.99814415
000781.jpg,1,1
000782.jpg,1,1
000783.jpg,1,0.9999745
000784.jpg,1,0.99999964
000785.jpg,1,1
000786.jpg,1,0.9999999
000787.jpg,1,1
000788.jpg,1,0.8565437
000789.jpg,1,0.99992
000790.jpg,1,0.993437
000791.jpg,1,0.99999547
000792.jpg,1,1
000793.jpg,1,0.6716747
000794.jpg,1,0.99997914
000795.jpg,3,0.8717716
000796.jpg,1,0.9999995
000797.jpg,1,0.9999999
000798.jpg,1,1
000799.jpg,1,1
000800.jpg,1,0.99999964
000801.jpg,1,0.99999905
000802.jpg,3,0.78819305
000803.jpg,1,0.9999999
000804.jpg,1,0.9999945
000805.jpg,1,0.999997
000806.jpg,1,1
000807.jpg,1,0.9999994
000808.jpg,1,0.9999436
000809.jpg,1,1
000810.jpg,1,0.9999912
000811.jpg,1,1
000812.jpg,1,1
000813.jpg,3,0.9990325
000814.jpg,1,1
000815.jpg,1,0.99998975
000816.jpg,3,0.9794931
000817.jpg,1,1
000818.jpg,1,1
000819.jpg,1,1
000820.jpg,1,1
000821.jpg,1,1
000822.jpg,1,0.9603025
000823.jpg,1,0.9999981
000824.jpg,1,0.99999857
000825.jpg,3,0.8765726
000826.jpg,1,0.9999989
000827.jpg,3,0.74461746
000828.jpg,3,0.92528796
000829.jpg,3,0.9797189
000830.jpg,3,0.8551244
000831.jpg,1,0.9970605
000832.jpg,3,0.99442214
000833.jpg,3,0.92879754
000834.jpg,1,0.9822406
000835.jpg,3,0.56979406
000836.jpg,3,0.9812641
000837.jpg,1,0.9999937
000838.jpg,1,1
000839.jpg,1,0.9999949
000840.jpg,1,1
000841.jpg,1,0.99999964
000842.jpg,1,0.961181
000843.jpg,1,0.9989951
000844.jpg,1,0.9999968
000845.jpg,1,1
000846.jpg,1,0.9997514
000847.jpg,3,0.998831
000848.jpg,1,0.9999995
000849.jpg,1,0.99999464
000850.jpg,1,0.9999994
000851.jpg,3,0.46493205
000852.jpg,1,1
000853.jpg,3,0.9609134
000854.jpg,3,0.69241506
000855.jpg,1,0.9999999
000856.jpg,3,0.9960206
000857.jpg,1,0.99999475
000858.jpg,1,0.99999225
000859.jpg,1,0.9998235
000860.jpg,1,0.992829
000861.jpg,1,0.9999999
000862.jpg,1,1
000863.jpg,1,1
000864.jpg,1,0.9958668
000865.jpg,3,0.8622184
000866.jpg,1,0.9927471
000867.jpg,1,0.99975103
000868.jpg,1,0.9980907
000869.jpg,3,0.9406857
000870.jpg,1,0.9999981
000871.jpg,1,0.9889392
000872.jpg,1,0.99999976
000873.jpg,1,0.9999999
000874.jpg,1,1
000875.jpg,1,0.9939535
000876.jpg,1,0.99563366
000877.jpg,1,0.99943095
000878.jpg,1,0.99999976
000879.jpg,1,1
000880.jpg,1,0.99992883
000881.jpg,1,1
000882.jpg,1,0.8970338
000883.jpg,1,0.9998921
000884.jpg,1,0.9999511
000885.jpg,1,0.99999666
000886.jpg,1,0.9999927
000887.jpg,1,0.9999931
000888.jpg,3,0.96155715
000889.jpg,3,0.7451421
000890.jpg,1,0.99999964
000891.jpg,1,0.9999982
000892.jpg,1,0.9991722
000893.jpg,1,1
000894.jpg,1,0.99999964
000895.jpg,1,1
000896.jpg,3,0.9865876
000897.jpg,1,0.99964774
000898.jpg,1,0.9669836
000899.jpg,1,0.97049004
000900.jpg,1,0.9999975
000901.jpg,1,0.99550545
000902.jpg,1,0.99414825
000903.jpg,1,0.99428517
000904.jpg,1,0.99999964
000905.jpg,1,1
000906.jpg,1,1
000907.jpg,1,0.9829927
000908.jpg,1,0.6440277
000909.jpg,3,0.98240983
000910.jpg,1,1
000911.jpg,1,0.99999964
000912.jpg,1,0.99999547
000913.jpg,1,0.9999943
000914.jpg,1,0.9999994
000915.jpg,1,0.99976104
000916.jpg,1,0.47246194
000917.jpg,1,1
000918.jpg,1,0.90095824
000919.jpg,1,0.9999975
000920.jpg,1,0.9999968
000921.jpg,1,0.9999987
000922.jpg,1,1
000923.jpg,3,0.9550726
000924.jpg,1,0.9971295
000925.jpg,1,0.9999968
000926.jpg,1,0.99993706
000927.jpg,1,0.99980253
000928.jpg,1,0.999853
000929.jpg,1,1
000930.jpg,1,1
000931.jpg,1,0.9999981
000932.jpg,1,0.9999436
000933.jpg,1,0.99999976
000934.jpg,1,0.99970406
000935.jpg,1,0.83869064
000936.jpg,1,0.99998856
000937.jpg,1,0.9694558
000938.jpg,1,1
000939.jpg,1,1
000940.jpg,3,0.99464697
000941.jpg,1,0.99407285
000942.jpg,1,0.9999994
000943.jpg,1,0.997335
000944.jpg,1,0.9999509
000945.jpg,1,1
000946.jpg,1,0.9999964
000947.jpg,1,0.99999857
000948.jpg,1,0.99983203
000949.jpg,1,0.99874073
000950.jpg,3,0.99129784
000951.jpg,5,0.4801779
000952.jpg,1,0.9999993
000953.jpg,1,1
000954.jpg,1,0.9994074
000955.jpg,1,1
000956.jpg,1,0.9813223
000957.jpg,1,1
000958.jpg,3,0.9470773
000959.jpg,1,0.997088
000960.jpg,3,0.99837303
000961.jpg,1,0.999275
000962.jpg,1,0.999998
000963.jpg,1,0.99803096
000964.jpg,1,0.96157897
000965.jpg,1,0.9999975
000966.jpg,1,0.36285862
000967.jpg,1,0.9998665
000968.jpg,1,0.99998426
000969.jpg,1,0.9999467
000970.jpg,1,1
000971.jpg,3,0.9979663
000972.jpg,1,0.9999999
000973.jpg,1,0.9999993
000974.jpg,1,0.99999666
000975.jpg,1,0.977354
000976.jpg,1,0.99961615
000977.jpg,1,1
000978.jpg,1,0.9999993
000979.jpg,1,0.99999726
000980.jpg,1,0.92033803
000981.jpg,1,0.9987924
000982.jpg,1,0.99999905
