image_name,label,score
000210.jpg,1,0.8390534
000211.jpg,1,0.99701476
000212.jpg,1,0.96240246
000213.jpg,3,0.9515556
000214.jpg,0,0.274025
000215.jpg,0,0.9523502
000216.jpg,0,0.8488785
000217.jpg,0,0.8299246
000218.jpg,0,0.99999917
000219.jpg,2,0.89178866
000220.jpg,1,0.6894105
000221.jpg,2,0.96706647
000222.jpg,1,0.99706644
000223.jpg,0,0.9992337
000224.jpg,2,0.91998935
000225.jpg,1,0.98851764
000226.jpg,2,0.78299904
000227.jpg,0,0.9973111
000228.jpg,1,0.7259227
000229.jpg,1,0.8987929
000230.jpg,2,0.92147034
000231.jpg,1,0.9993747
000232.jpg,0,0.99989974
000233.jpg,2,0.9915959
000234.jpg,1,0.7793013
000235.jpg,0,0.84862936
000236.jpg,0,0.8984673
000237.jpg,1,0.9997086
000238.jpg,1,0.9544682
000239.jpg,0,0.8942838
000240.jpg,1,0.9894238
000241.jpg,2,0.8649564
000242.jpg,1,0.4468222
000243.jpg,0,0.7061396
000244.jpg,1,0.5186801
000245.jpg,1,0.4543702
000246.jpg,3,0.548174
000247.jpg,2,0.69441867
000248.jpg,0,0.75417
000249.jpg,1,0.94552
000250.jpg,1,0.9478535
000251.jpg,1,0.8330828
000252.jpg,2,0.6376772
000253.jpg,0,0.84182763
000254.jpg,1,0.96278346
000255.jpg,2,0.9583846
000256.jpg,3,0.60628116
000257.jpg,2,0.9763441
000258.jpg,1,0.96987444
000259.jpg,6,0.78167874
000260.jpg,0,0.9984882
000261.jpg,0,0.99946994
000262.jpg,0,0.53447056
000263.jpg,2,0.94178087
000264.jpg,7,0.45678893
000265.jpg,0,0.99747604
000266.jpg,2,0.99636286
000267.jpg,6,0.6489745
000268.jpg,2,0.68302786
000269.jpg,1,0.39006343
000270.jpg,0,0.6454682
000271.jpg,0,0.5503464
000272.jpg,0,0.7760739
000273.jpg,1,0.42784032
000274.jpg,0,0.9989458
000275.jpg,0,0.99878985
000276.jpg,0,0.6803705
000277.jpg,3,0.39720798
000278.jpg,4,0.6394608
000279.jpg,0,0.73273814
000280.jpg,0,0.9911617
000281.jpg,0,0.98313564
000282.jpg,1,0.8731726
000283.jpg,0,0.9999734
000284.jpg,2,0.95134854
000285.jpg,0,0.49513075
000286.jpg,1,0.45129818
000287.jpg,2,0.96467394
000288.jpg,1,0.45180178
000289.jpg,0,0.9814994
000290.jpg,3,0.8511958
000291.jpg,0,0.6949053
000292.jpg,0,0.9717808
000293.jpg,1,0.76084965
000294.jpg,0,0.9869443
000295.jpg,0,0.9379672
000296.jpg,3,0.27386585
000297.jpg,1,0.42375165
000298.jpg,0,0.655656
000299.jpg,3,0.35676074
000300.jpg,0,0.64649284
000301.jpg,0,0.4490471
000302.jpg,0,0.9854966
000303.jpg,1,0.9014774
000304.jpg,3,0.5659963
000305.jpg,0,0.998522
000306.jpg,0,0.481316
000307.jpg,1,0.48796362
000308.jpg,1,0.69924915
000309.jpg,0,0.8103241
000310.jpg,1,0.43531278
000311.jpg,1,0.6881687
000312.jpg,0,0.94897705
000313.jpg,1,0.7378019
000314.jpg,1,0.922185
000315.jpg,3,0.889058
000316.jpg,0,0.9744334
000317.jpg,0,0.56792355
000318.jpg,3,0.46567512
000319.jpg,0,0.9019546
000320.jpg,1,0.88063586
000321.jpg,0,0.9534023
000322.jpg,0,0.97949255
000323.jpg,0,0.530874
000324.jpg,1,0.50092584
000325.jpg,1,0.81388754
000326.jpg,2,0.9893245
000327.jpg,1,0.96960944
000328.jpg,1,0.7290961
000329.jpg,0,0.9707785
000330.jpg,1,0.5661758
000331.jpg,7,0.5870535
000332.jpg,1,0.7493252
000333.jpg,0,0.9987857
000334.jpg,0,0.906427
000335.jpg,0,0.9935848
000336.jpg,2,0.47700772
000337.jpg,0,0.9877884
000338.jpg,0,0.88436186
000339.jpg,1,0.7260399
000340.jpg,0,0.5382518
000341.jpg,1,0.6581594
000342.jpg,0,0.9449155
000343.jpg,1,0.55285805
000344.jpg,0,0.985545
000345.jpg,0,0.9903516
000346.jpg,1,0.674394
000347.jpg,5,0.8986903
000348.jpg,0,0.97785574
000349.jpg,2,0.9968292
000350.jpg,1,0.9998259
000351.jpg,3,0.32327643
000352.jpg,1,0.7506476
000353.jpg,1,0.9845168
000354.jpg,0,0.54987025
000355.jpg,0,0.65146184
000356.jpg,4,0.81172085
000357.jpg,5,0.74282956
000358.jpg,2,0.49133086
000359.jpg,2,0.9966247
000360.jpg,2,0.9330045
000361.jpg,0,0.9998621
000362.jpg,2,0.9957866
000363.jpg,0,0.87962216
000364.jpg,3,0.89990526
000365.jpg,0,0.960842
000366.jpg,3,0.90709937
000367.jpg,0,0.8407967
000368.jpg,0,0.9830891
000369.jpg,0,0.9736075
000370.jpg,3,0.45682395
000371.jpg,0,0.98776025
000372.jpg,0,0.9793707
000373.jpg,2,0.7484166
000374.jpg,0,0.9989723
000375.jpg,1,0.6493365
000376.jpg,0,0.84607774
000377.jpg,2,0.99946433
000378.jpg,0,0.98502064
000379.jpg,0,0.8312635
000380.jpg,0,0.8556274
000381.jpg,2,0.78677726
000382.jpg,0,0.8324173
000383.jpg,2,0.99579704
000384.jpg,2,0.48854673
000385.jpg,2,0.9999597
000386.jpg,3,0.296863
000387.jpg,0,0.96138763
000388.jpg,5,0.35656282
000389.jpg,2,0.61299866
000390.jpg,1,0.9761415
000391.jpg,3,0.77755713
000392.jpg,1,0.6880687
000393.jpg,2,0.95937556
000394.jpg,0,0.9998215
000395.jpg,0,0.9533292
000396.jpg,2,0.93520266
000397.jpg,6,0.89734405
000398.jpg,2,0.3213122
000399.jpg,0,0.99945635
000400.jpg,0,0.9999999
000401.jpg,0,0.9511927
000402.jpg,2,0.5186872
000403.jpg,1,0.4064098
000404.jpg,1,0.950485
000405.jpg,0,0.5781712
000406.jpg,1,0.44327253
000407.jpg,3,0.80827516
000408.jpg,0,0.42064792
000409.jpg,2,0.32170793
000410.jpg,0,0.63235766
000411.jpg,0,0.9835713
000412.jpg,1,0.95991224
000413.jpg,1,0.48515302
000414.jpg,0,0.62775874
000415.jpg,0,0.99656737
000416.jpg,0,0.793803
000417.jpg,2,0.9281775
000418.jpg,1,0.955647
000419.jpg,0,0.9586391
000420.jpg,0,0.9983968
000421.jpg,2,0.6167895
000422.jpg,0,0.7879167
000423.jpg,1,0.8356781
000424.jpg,1,0.64967465
000425.jpg,3,0.6870162
000426.jpg,1,0.9983323
000427.jpg,0,0.9993187
000428.jpg,1,0.926998
000429.jpg,1,0.7990183
000430.jpg,0,0.59071
000431.jpg,5,0.5379764
000432.jpg,0,0.89075464
000433.jpg,0,0.9960485
000434.jpg,0,0.56961626
000435.jpg,2,0.31826675
000436.jpg,1,0.51067555
000437.jpg,0,0.47248888
000438.jpg,1,0.41095036
000439.jpg,1,0.99966264
000440.jpg,0,0.99927145
000441.jpg,1,0.87260884
000442.jpg,3,0.27255234
000443.jpg,0,0.9898084
000444.jpg,1,0.71133494
000445.jpg,1,0.9938029
000446.jpg,0,0.7662584
000447.jpg,3,0.40747657
000448.jpg,0,0.92514795
000449.jpg,1,0.7415336
000450.jpg,0,0.9998863
000451.jpg,0,0.98638946
000452.jpg,3,0.27636218
000453.jpg,2,0.5461376
000454.jpg,0,0.67457986
000455.jpg,3,0.5258458
000456.jpg,0,0.89425653
000457.jpg,0,0.875353
000458.jpg,2,0.92849
000459.jpg,0,0.9250601
000460.jpg,0,0.8001811
000461.jpg,1,0.918207
000462.jpg,0,0.998492
000463.jpg,0,0.77437747
000464.jpg,0,0.99788505
000465.jpg,1,0.7527315
000466.jpg,1,0.77578557
000467.jpg,0,0.76551104
000468.jpg,0,0.97804296
000469.jpg,0,0.97400904
000470.jpg,2,0.9807628
000471.jpg,0,0.9684976
000472.jpg,1,0.52200764
000473.jpg,0,0.95512885
000474.jpg,1,0.94368875
000475.jpg,1,0.9991015
000476.jpg,1,0.76793295
000477.jpg,0,0.52129686
000478.jpg,3,0.36585453
000479.jpg,2,0.5446247
000480.jpg,0,0.99999976
000481.jpg,1,0.5284858
000482.jpg,0,0.903193
000483.jpg,0,0.9995716
000484.jpg,1,0.67583895
000485.jpg,3,0.5209223
000486.jpg,0,0.47464284
000487.jpg,1,0.3223356
000488.jpg,1,0.68243283
000489.jpg,0,0.9942497
000490.jpg,0,0.5028698
000491.jpg,1,0.99993837
000492.jpg,1,0.8004216
000493.jpg,0,0.88781726
000494.jpg,2,0.6725315
000495.jpg,2,0.97222936
000496.jpg,0,0.9982344
000497.jpg,0,0.53789264
000498.jpg,1,0.99854434
000499.jpg,0,0.8258962
000500.jpg,0,0.99914837
000501.jpg,1,0.4107542
000502.jpg,0,0.999759
000503.jpg,0,0.93753976
000504.jpg,2,0.9777184
000505.jpg,0,0.9952572
000506.jpg,2,0.98339254
000507.jpg,0,0.6980185
000508.jpg,1,0.45379356
000509.jpg,0,0.9869042
000510.jpg,0,0.7090914
000511.jpg,0,0.7758077
000512.jpg,0,0.94694084
000513.jpg,2,0.56601614
000514.jpg,1,0.50642186
000515.jpg,0,0.99869496
000516.jpg,0,0.9988226
000517.jpg,0,0.8605651
000518.jpg,6,0.88241476
000519.jpg,0,0.9636191
000520.jpg,1,0.72879595
000521.jpg,1,0.40179822
000522.jpg,0,0.99526155
000523.jpg,0,0.99792826
000524.jpg,0,0.99959666
000525.jpg,1,0.51009876
000526.jpg,1,0.9996859
000527.jpg,0,0.55019325
000528.jpg,1,0.7684537
000529.jpg,1,0.9987608
000530.jpg,1,0.39428285
000531.jpg,0,0.67587787
000532.jpg,0,0.7683215
000533.jpg,0,0.9998907
000534.jpg,0,0.9990125
000535.jpg,2,0.98562664
000536.jpg,1,0.99977607
000537.jpg,1,0.68931013
000538.jpg,3,0.53388137
000539.jpg,2,0.7253611
000540.jpg,2,0.8584557
000541.jpg,2,0.53890735
000542.jpg,1,0.78924257
000543.jpg,0,0.99822515
000544.jpg,3,0.92749184
000545.jpg,1,0.9914869
000546.jpg,2,0.8934177
000547.jpg,2,0.9974632
000548.jpg,2,0.8208544
000549.jpg,2,0.47811374
000550.jpg,0,0.96243095
000551.jpg,1,0.5067698
000552.jpg,0,0.3222806
000553.jpg,0,0.91885555
000554.jpg,0,0.98235047
000555.jpg,2,0.9958688
000556.jpg,0,0.9803622
000557.jpg,2,0.977008
000558.jpg,6,0.7565246
000559.jpg,0,0.66302973
000560.jpg,1,0.95948297
000561.jpg,0,0.716609
000562.jpg,2,0.6068946
000563.jpg,1,0.9468872
000564.jpg,0,0.56116045
000565.jpg,0,0.9996791
000566.jpg,1,0.77600116
000567.jpg,1,0.93060154
000568.jpg,1,0.97749764
000569.jpg,2,0.954107
000570.jpg,1,0.98858416
000571.jpg,0,0.92792296
000572.jpg,1,0.98290825
000573.jpg,0,0.9991357
000574.jpg,1,0.38003388
000575.jpg,2,0.6897755
000576.jpg,0,0.9945491
000577.jpg,2,0.7880994
000578.jpg,3,0.4340154
000579.jpg,1,0.5442691
000580.jpg,0,0.6380507
000581.jpg,1,0.81941557
000582.jpg,3,0.75025827
000583.jpg,1,0.49381575
000584.jpg,0,0.4405256
000585.jpg,0,0.9980876
000586.jpg,2,0.9954401
000587.jpg,0,0.7931716
000588.jpg,3,0.58678687
000589.jpg,0,0.9969573
000590.jpg,1,0.8296618
000591.jpg,2,0.80283135
000592.jpg,0,0.9362318
000593.jpg,2,0.9524279
000594.jpg,0,0.983266
000595.jpg,2,0.53228855
000596.jpg,0,0.88584757
000597.jpg,1,0.76161593
000598.jpg,0,0.7934656
000599.jpg,0,0.8504659
000600.jpg,1,0.74949896
000601.jpg,0,0.9473071
000602.jpg,1,0.9557306
000603.jpg,0,0.9963523
000604.jpg,0,0.9644867
000605.jpg,2,0.60439646
000606.jpg,2,0.41562802
000607.jpg,0,0.9991104
000608.jpg,0,0.82479274
000609.jpg,1,0.9984535
000610.jpg,2,0.98174083
000611.jpg,1,0.9910433
000612.jpg,1,0.44698572
000613.jpg,0,0.99978024
000614.jpg,5,0.43133387
000615.jpg,2,0.9928067
000616.jpg,1,0.52864236
000617.jpg,0,0.74096274
000618.jpg,2,0.9581743
000619.jpg,1,0.67324907
000620.jpg,1,0.96290886
000621.jpg,1,0.80449176
000622.jpg,0,0.42167085
000623.jpg,1,0.5777408
000624.jpg,0,0.6856812
000625.jpg,0,0.7041877
000626.jpg,1,0.72325975
000627.jpg,3,0.49984962
000628.jpg,0,0.8648557
000629.jpg,0,0.9931004
000630.jpg,1,0.74637866
000631.jpg,0,0.99355364
000632.jpg,1,0.59487516
000633.jpg,0,0.9216195
000634.jpg,1,0.9988939
000635.jpg,1,0.53658295
000636.jpg,1,0.853896
000637.jpg,1,0.5955954
000638.jpg,4,0.4312371
000639.jpg,0,0.8656987
000640.jpg,3,0.39606538
000641.jpg,1,0.5538648
000642.jpg,0,0.94392407
000643.jpg,0,0.8298632
000644.jpg,0,0.44393796
000645.jpg,2,0.50371575
000646.jpg,2,0.8826816
000647.jpg,0,0.99511164
000648.jpg,0,0.769811
000649.jpg,3,0.7634174
000650.jpg,0,0.9553364
000651.jpg,1,0.5341181
000652.jpg,3,0.50591886
000653.jpg,2,0.9943638
000654.jpg,3,0.37806416
000655.jpg,1,0.7298981
000656.jpg,0,0.99868745
000657.jpg,1,0.6943172
000658.jpg,0,0.99743575
000659.jpg,1,0.9950505
000660.jpg,1,0.9611899
000661.jpg,0,0.99999547
000662.jpg,0,0.33734012
000663.jpg,0,0.48714542
000664.jpg,2,0.5403656
000665.jpg,1,0.91551024
000666.jpg,2,0.99090236
000667.jpg,1,0.920144
000668.jpg,0,0.9999881
000669.jpg,2,0.886372
000670.jpg,2,0.6713152
000671.jpg,1,0.86627054
000672.jpg,2,0.99912256
000673.jpg,1,0.9996284
000674.jpg,2,0.71164054
000675.jpg,0,0.9994679
000676.jpg,2,0.7947651
000677.jpg,0,0.87396437
000678.jpg,1,0.30813164
000679.jpg,1,0.7187266
000680.jpg,0,0.6797575
000681.jpg,1,0.9948655
000682.jpg,0,0.99172944
000683.jpg,0,0.57658684
000684.jpg,1,0.6716754
000685.jpg,0,0.846861
000686.jpg,1,0.999537
000687.jpg,0,0.98631513
000688.jpg,0,0.6627125
000689.jpg,0,0.7666452
000690.jpg,0,0.90268683
000691.jpg,0,0.9931263
000692.jpg,0,0.5737864
000693.jpg,1,0.99997556
000694.jpg,2,0.937886
000695.jpg,0,0.67860454
000696.jpg,0,0.99910647
000697.jpg,0,0.8927681
000698.jpg,2,0.44668326
000699.jpg,5,0.9999931
000700.jpg,0,0.9407368
000701.jpg,0,0.9988136
000702.jpg,0,0.90850824
000703.jpg,2,0.93328995
000704.jpg,0,0.99999416
000705.jpg,0,0.99783903
000706.jpg,0,0.621246
000707.jpg,0,0.9700224
000708.jpg,0,0.9993666
000709.jpg,7,0.74635845
000710.jpg,0,0.98312116
000711.jpg,1,0.7280672
000712.jpg,0,0.9994962
000713.jpg,1,0.92492896
000714.jpg,0,0.9912356
000715.jpg,0,0.83222306
000716.jpg,1,0.92179316
000717.jpg,4,0.89675975
000718.jpg,0,0.71716744
000719.jpg,1,0.7126094
000720.jpg,0,0.8626356
000721.jpg,2,0.62404644
000722.jpg,1,0.94009227
000723.jpg,1,0.91256195
000724.jpg,1,0.9872623
000725.jpg,2,0.999992
000726.jpg,1,0.49450332
000727.jpg,3,0.6168492
000728.jpg,0,0.63861185
000729.jpg,1,0.9646804
000730.jpg,1,0.7124519
000731.jpg,6,0.9283563
000732.jpg,1,0.94980884
000733.jpg,0,0.8958171
000734.jpg,5,0.99844307
000735.jpg,0,0.90547436
000736.jpg,2,0.9893189
000737.jpg,1,0.39784473
000738.jpg,1,0.9905466
000739.jpg,1,0.5704421
000740.jpg,1,0.44844458
000741.jpg,0,0.5749264
000742.jpg,3,0.5608186
000743.jpg,0,0.81386966
000744.jpg,0,0.9999844
000745.jpg,1,0.73716134
000746.jpg,1,0.9509164
000747.jpg,0,0.97580564
000748.jpg,2,0.86328024
000749.jpg,2,0.7650701
000750.jpg,1,0.35607842
000751.jpg,1,0.999705
000752.jpg,0,0.76013577
000753.jpg,1,0.81609803
000754.jpg,1,0.97291756
000755.jpg,3,0.6119265
000756.jpg,0,0.9801276
000757.jpg,5,0.38003948
000758.jpg,0,0.9624997
000759.jpg,0,0.9335521
000760.jpg,2,0.7471721
000761.jpg,0,0.99999464
000762.jpg,3,0.6318196
000763.jpg,1,0.80477035
000764.jpg,1,0.8730361
000765.jpg,0,0.98052406
000766.jpg,0,0.38608575
000767.jpg,2,0.7840608
000768.jpg,0,0.32142267
000769.jpg,0,0.99999285
000770.jpg,0,0.9874664
000771.jpg,0,0.9993123
000772.jpg,0,0.7636298
000773.jpg,1,0.9999304
000774.jpg,1,0.9904991
000775.jpg,1,0.9030875
000776.jpg,0,0.99574536
000777.jpg,0,0.5444815
000778.jpg,0,0.94355744
000779.jpg,1,0.914947
000780.jpg,2,0.9888952
000781.jpg,1,0.81698793
000782.jpg,0,0.98889124
000783.jpg,2,0.6574961
000784.jpg,2,0.38613594
000785.jpg,0,0.9909122
000786.jpg,0,0.78398174
000787.jpg,1,0.8973549
000788.jpg,3,0.42954788
000789.jpg,0,0.7438884
000790.jpg,1,0.7489674
000791.jpg,0,0.491577
000792.jpg,1,0.56941354
000793.jpg,4,0.36043993
000794.jpg,1,0.9662238
000795.jpg,1,0.47807708
000796.jpg,0,0.99994314
000797.jpg,2,0.9915326
000798.jpg,1,0.99984014
000799.jpg,1,0.36297128
000800.jpg,1,0.2936947
000801.jpg,1,0.8534543
000802.jpg,2,0.95952994
000803.jpg,0,0.93685406
000804.jpg,0,0.99996257
000805.jpg,1,0.35795322
000806.jpg,3,0.36974096
000807.jpg,2,0.9446664
000808.jpg,0,0.6908898
000809.jpg,2,0.9703617
000810.jpg,2,0.9720881
000811.jpg,0,0.43659136
000812.jpg,0,0.99998
000813.jpg,2,0.91338795
000814.jpg,0,0.9972451
000815.jpg,0,0.9976962
000816.jpg,0,0.99754626
000817.jpg,0,0.75851405
000818.jpg,0,0.99926084
000819.jpg,1,0.35631076
000820.jpg,0,0.96386534
000821.jpg,1,0.9855869
000822.jpg,0,0.9999932
000823.jpg,2,0.42345807
000824.jpg,1,0.85623306
000825.jpg,2,0.56217545
000826.jpg,0,0.99819726
000827.jpg,1,0.8088868
000828.jpg,1,0.58153087
000829.jpg,2,0.3403251
000830.jpg,1,0.47682875
000831.jpg,1,0.33466622
000832.jpg,2,0.6709374
000833.jpg,0,0.4407755
000834.jpg,3,0.31333113
000835.jpg,2,0.9524372
000836.jpg,5,0.7449593
000837.jpg,1,0.62286013
000838.jpg,1,0.4235383
000839.jpg,1,0.9893127
000840.jpg,0,0.9611663
000841.jpg,3,0.7545555
000842.jpg,0,0.9622966
000843.jpg,1,0.7422386
000844.jpg,7,0.31472266
000845.jpg,3,0.47420454
000846.jpg,0,0.9444462
000847.jpg,0,0.34115106
000848.jpg,3,0.851775
000849.jpg,2,0.6994096
000850.jpg,3,0.86956936
000851.jpg,3,0.9110558
000852.jpg,0,0.9207211
000853.jpg,2,0.9591242
000854.jpg,1,0.9259221
000855.jpg,2,0.97539365
000856.jpg,0,0.3777621
000857.jpg,3,0.49112904
000858.jpg,6,0.8421495
000859.jpg,1,0.8213956
000860.jpg,1,0.99821717
000861.jpg,1,0.79561836
000862.jpg,0,0.9441524
000863.jpg,1,0.45946535
000864.jpg,2,0.6978158
000865.jpg,1,0.48233303
000866.jpg,0,0.9981927
000867.jpg,0,0.99951565
000868.jpg,2,0.70058113
000869.jpg,2,0.9995807
000870.jpg,0,0.96034974
000871.jpg,0,0.9945543
000872.jpg,0,0.8241694
000873.jpg,2,0.90463996
000874.jpg,0,0.9978701
000875.jpg,0,0.7170793
000876.jpg,3,0.56007445
000877.jpg,2,0.42984468
000878.jpg,1,0.48158076
000879.jpg,0,0.99994004
000880.jpg,2,0.95952547
000881.jpg,0,0.5648547
000882.jpg,2,0.9796969
000883.jpg,1,0.70210075
000884.jpg,2,0.92096454
000885.jpg,6,0.34982085
000886.jpg,5,0.68180746
000887.jpg,1,0.85276234
000888.jpg,0,0.9722163
000889.jpg,0,0.9492941
000890.jpg,0,0.6271635
000891.jpg,2,0.96567273
000892.jpg,1,0.9353162
000893.jpg,2,0.6990771
000894.jpg,1,0.99888617
000895.jpg,1,0.9994698
000896.jpg,0,0.6376905
000897.jpg,0,0.8334261
000898.jpg,2,0.8447413
000899.jpg,0,0.981429
000900.jpg,0,0.8867033
000901.jpg,2,0.5850806
000902.jpg,1,0.7983191
000903.jpg,0,0.47332487
000904.jpg,0,0.6103038
000905.jpg,0,0.99897987
000906.jpg,1,0.71838164
000907.jpg,1,0.9977283
000908.jpg,0,0.99949527
000909.jpg,0,0.75261587
000910.jpg,0,0.7091875
000911.jpg,2,0.9991775
000912.jpg,0,0.9662446
000913.jpg,0,0.8044957
000914.jpg,0,0.876991
000915.jpg,0,0.83090025
000916.jpg,2,0.93484706
000917.jpg,0,0.869491
000918.jpg,4,0.9099214
000919.jpg,0,0.99896693
000920.jpg,0,0.52577126
000921.jpg,2,0.5742536
000922.jpg,5,0.69327766
000923.jpg,1,0.8587652
000924.jpg,0,0.9744046
000925.jpg,0,0.5703376
000926.jpg,1,0.9780381
000927.jpg,0,0.44559896
000928.jpg,1,0.5232538
000929.jpg,5,0.50069344
000930.jpg,1,0.66130346
000931.jpg,1,0.32339603
000932.jpg,0,0.9572211
000933.jpg,2,0.8871608
000934.jpg,0,0.9370306
000935.jpg,0,0.6786739
000936.jpg,1,0.9998685
